esco_id,section_code,section_label_en,division_code,division_label_en,group_code,group_label_en,embedding_description
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",251,25.1 Manufacture of structural metal products,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.1 Manufacture of structural metal products This group includes the manufacture of structural metal products (for example, metal frameworks or metal parts for parts of structures)."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",252,"25.2 Manufacture of tanks, reservoirs and containers of metal","C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.2 Manufacture of tanks, reservoirs and containers of metal This group includes the manufacture of metal tanks, central heating radiators, steam or other vapour generating boilers (other than central heating boilers)."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",253,25.3 Manufacture of weapons and ammunition,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.3 Manufacture of weapons and ammunition"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",254,25.4 Forging and shaping metal and powder metallurgy,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.4 Forging and shaping metal and powder metallurgy"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",255,25.5 Treatment and coating of metals; machining,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.5 Treatment and coating of metals; machining This group includes general activities for the treatment of metal (for example, plating, coating, engraving, boring, polishing or welding), which are typically carried out on a fee or contract basis."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",256,"25.6 Manufacture of cutlery, tools and general hardware","C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.6 Manufacture of cutlery, tools and general hardware This group includes the manufacture of cutlery, metal hand tools and general hardware."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,25,"25 Manufacture of fabricated metal products, except machinery and equipment",259,25.9 Manufacture of other fabricated metal products,"C MANUFACTURING 25 Manufacture of fabricated metal products, except machinery and equipment 25.9 Manufacture of other fabricated metal products This group includes the manufacture of a variety of metal products (for example, cans, buckets; nails, bolts and nuts; metal household articles; metal fixtures; ships propellers and anchors; assembled railway track fixtures, etc.) for a variety of household and industrial uses."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",261,26.1 Manufacture of electronic components and boards,"C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.1 Manufacture of electronic components and boards"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",262,26.2 Manufacture of computers and peripheral equipment,"C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.2 Manufacture of computers and peripheral equipment"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",263,26.3 Manufacture of communication equipment,"C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.3 Manufacture of communication equipment"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",264,26.4 Manufacture of consumer electronics,"C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.4 Manufacture of consumer electronics"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",265,"26.5 Manufacture of measuring testing instruments, clocks and watches","C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.5 Manufacture of measuring testing instruments, clocks and watches This group includes the manufacture of sensing, measuring, testing and navigating equipment for various industrial and non-industrial purposes, including time-based measuring devices (for example, watches and clocks) and related devices."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",266,"26.6 Manufacture of irradiation, electromedical and electrotherapeutic equipment","C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.6 Manufacture of irradiation, electromedical and electrotherapeutic equipment"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,26,"26 Manufacture of computer, electronic and optical products",267,"26.7 Manufacture of optical instruments, magnetic and optical media and photographic equipment","C MANUFACTURING 26 Manufacture of computer, electronic and optical products 26.7 Manufacture of optical instruments, magnetic and optical media and photographic equipment"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,271,"27.1 Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","C MANUFACTURING 27 Manufacture of electrical equipment 27.1 Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus This group comprises the manufacture of power, distribution and specialty transformers; electric motors, generators and motor generator sets."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,272,27.2 Manufacture of batteries and accumulators,C MANUFACTURING 27 Manufacture of electrical equipment 27.2 Manufacture of batteries and accumulators
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,273,27.3 Manufacture of wiring and wiring devices,C MANUFACTURING 27 Manufacture of electrical equipment 27.3 Manufacture of wiring and wiring devices This group includes the manufacture of current-carrying wiring devices and non-current-carrying wiring devices for wiring electrical circuits regardless of material. This group also includes the insulating of wire and the manufacture of fibre-optic cables.
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,274,27.4 Manufacture of lighting equipment,C MANUFACTURING 27 Manufacture of electrical equipment 27.4 Manufacture of lighting equipment
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,275,27.5 Manufacture of domestic appliances,"C MANUFACTURING 27 Manufacture of electrical equipment 27.5 Manufacture of domestic appliances This group includes the manufacture of small electric appliances and electric housewares, household-type fans, household-type vacuum cleaners, electric household-type floor care machines, household-type cooking appliances, household-type laundry equipment, household-type refrigerators, upright and chest freezers, and other electrical and non-electrical household appliances (for example, dishwashers, water heaters, garbage disposal units). This group includes the manufacture of appliances with electric, gas or other fuel sources."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,27,27 Manufacture of electrical equipment,279,27.9 Manufacture of other electrical equipment,C MANUFACTURING 27 Manufacture of electrical equipment 27.9 Manufacture of other electrical equipment
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,28,28 Manufacture of machinery and equipment n.e.c.,281,28.1 Manufacture of general-purpose machinery,C MANUFACTURING 28 Manufacture of machinery and equipment n.e.c. 28.1 Manufacture of general-purpose machinery
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,28,28 Manufacture of machinery and equipment n.e.c.,282,28.2 Manufacture of other general-purpose machinery,C MANUFACTURING 28 Manufacture of machinery and equipment n.e.c. 28.2 Manufacture of other general-purpose machinery
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,28,28 Manufacture of machinery and equipment n.e.c.,283,28.3 Manufacture of agricultural and forestry machinery,C MANUFACTURING 28 Manufacture of machinery and equipment n.e.c. 28.3 Manufacture of agricultural and forestry machinery
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,28,28 Manufacture of machinery and equipment n.e.c.,284,28.4 Manufacture of metal forming machinery and machine tools,"C MANUFACTURING 28 Manufacture of machinery and equipment n.e.c. 28.4 Manufacture of metal forming machinery and machine tools This group includes the manufacture of metal forming machinery and machine tools (for example, the manufacture of machine tools for working metals and other materials, such as wood, bone, stone, hard rubber, hard plastics, cold glass, and so on), including those using a laser beam, ultrasonic waves, plasma arc or magnetic pulse."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,28,28 Manufacture of machinery and equipment n.e.c.,289,28.9 Manufacture of other special-purpose machinery,"C MANUFACTURING 28 Manufacture of machinery and equipment n.e.c. 28.9 Manufacture of other special-purpose machinery This group includes the manufacture of special-purpose machinery, in other words, machinery for exclusive use in a NACE industry or a small cluster of NACE industries. While most of this special-purpose machinery is used in other manufacturing processes (for example, food manufacturing or textile manufacturing), this group also includes the manufacture of machinery specific for other non-manufacturing industries (for example, aircraft launching gear or amusement park equipment)."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,29,"29 Manufacture of motor vehicles, trailers and semi-trailers",291,29.1 Manufacture of motor vehicles,"C MANUFACTURING 29 Manufacture of motor vehicles, trailers and semi-trailers 29.1 Manufacture of motor vehicles"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,29,"29 Manufacture of motor vehicles, trailers and semi-trailers",292,29.2 Manufacture of bodies and coachwork for motor vehicles; manufacture of trailers and semi-trailers,"C MANUFACTURING 29 Manufacture of motor vehicles, trailers and semi-trailers 29.2 Manufacture of bodies and coachwork for motor vehicles; manufacture of trailers and semi-trailers"
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,29,"29 Manufacture of motor vehicles, trailers and semi-trailers",293,29.3 Manufacture of motor vehicle parts and accessories,"C MANUFACTURING 29 Manufacture of motor vehicles, trailers and semi-trailers 29.3 Manufacture of motor vehicle parts and accessories This group includes the manufacture of motor vehicle parts and accessories of all materials."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,301,30.1 Building of ships and boats,"C MANUFACTURING 30 Manufacture of other transport equipment 30.1 Building of ships and boats This group includes the building of ships, boats, yachts and other floating structures for transport and other commercial purposes, as well as for sport/recreational and military purposes."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,302,30.2 Manufacture of railway locomotives and rolling stock,C MANUFACTURING 30 Manufacture of other transport equipment 30.2 Manufacture of railway locomotives and rolling stock
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,303,30.3 Manufacture of air and spacecraft and related machinery,C MANUFACTURING 30 Manufacture of other transport equipment 30.3 Manufacture of air and spacecraft and related machinery
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,304,30.4 Manufacture of military fighting vehicles,C MANUFACTURING 30 Manufacture of other transport equipment 30.4 Manufacture of military fighting vehicles
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,309,30.9 Manufacture of transport equipment n.e.c.,"C MANUFACTURING 30 Manufacture of other transport equipment 30.9 Manufacture of transport equipment n.e.c. This group includes the manufacture of transport equipment other than motor vehicles and rail, water, air or space transport equipment and military vehicles."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,31,31 Manufacture of furniture,310,31.0 Manufacture of furniture,C MANUFACTURING 31 Manufacture of furniture 31.0 Manufacture of furniture
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,32,32 Other manufacturing,321,"32.1 Manufacture of jewellery, bijouterie and related articles","C MANUFACTURING 32 Other manufacturing 32.1 Manufacture of jewellery, bijouterie and related articles This group includes the manufacture of jewellery and imitation jewellery articles."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,32,32 Other manufacturing,322,32.2 Manufacture of musical instruments,C MANUFACTURING 32 Other manufacturing 32.2 Manufacture of musical instruments
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,32,32 Other manufacturing,323,32.3 Manufacture of sports goods,C MANUFACTURING 32 Other manufacturing 32.3 Manufacture of sports goods
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,32,32 Other manufacturing,324,32.4 Manufacture of games and toys,C MANUFACTURING 32 Other manufacturing 32.4 Manufacture of games and toys
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,32,32 Other manufacturing,325,32.5 Manufacture of medical and dental instruments and supplies,C MANUFACTURING 32 Other manufacturing 32.5 Manufacture of medical and dental instruments and supplies
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,32,32 Other manufacturing,329,32.9 Manufacturing n.e.c.,C MANUFACTURING 32 Other manufacturing 32.9 Manufacturing n.e.c.
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,33,"33 Repair, maintenance and installation of machinery and equipment",331,"33.1 Repair and maintenance of fabricated metal products, machinery and equipment","C MANUFACTURING 33 Repair, maintenance and installation of machinery and equipment 33.1 Repair and maintenance of fabricated metal products, machinery and equipment This group includes the specialised repair of goods produced in the manufacturing sector with the aim to restore these metal products, machinery, equipment and other products to working order. The provision of general or routine maintenance (in other words, servicing) on such products to ensure they work efficiently and to prevent breakdown and unnecessary repairs is included."
6818c837-072a-4120-b913-bd360b7b14d0,C,C MANUFACTURING,33,"33 Repair, maintenance and installation of machinery and equipment",332,33.2 Installation of industrial machinery and equipment,"C MANUFACTURING 33 Repair, maintenance and installation of machinery and equipment 33.2 Installation of industrial machinery and equipment"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,461,46.1 Wholesale on a fee or contract basis,"G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.1 Wholesale on a fee or contract basis This group includes intermediation service activities, in other words, the facilitation of transactions between sellers and buyers for the ordering of goods for a fee or commission without taking ownership of the goods intermediated, including:
- activities of commission agents, commodity brokers and other wholesalers trading on the account of others without owning the intermediated goods at any time
- activities of bringing sellers and buyers together
- activities of undertaking commercial transactions on the account of a principal, including on the internet This group also includes:
- activities of central purchasing units if they are only intermediaries and do not own the goods
- activities of wholesale auctioneering houses for third-party goods, including internet wholesale auctions"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,462,46.2 Wholesale of agricultural raw materials and live animals,G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.2 Wholesale of agricultural raw materials and live animals
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,463,"46.3 Wholesale of food, beverages and tobacco","G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.3 Wholesale of food, beverages and tobacco This group includes:
- wholesale of fresh, preserved and frozen food
- specialised and non-specialised wholesale of food, beverages and tobacco"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,464,46.4 Wholesale of household goods,"G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.4 Wholesale of household goods This group includes the wholesale of household goods, including textiles and furniture."
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,465,46.5 Wholesale of information and communication equipment,G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.5 Wholesale of information and communication equipment
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,466,"46.6 Wholesale of other machinery, equipment and supplies","G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.6 Wholesale of other machinery, equipment and supplies This group includes the wholesale of specialised machinery, equipment and supplies for all kinds of industries and general-purpose machinery, and parts thereof."
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,467,"46.7 Wholesale of motor vehicles, motorcycles and related parts and accessories","G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.7 Wholesale of motor vehicles, motorcycles and related parts and accessories"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,468,46.8 Other specialised wholesale,"G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.8 Other specialised wholesale This group includes:
- other specialised wholesale activities not classified in groups 46.2 to 46.7 of this division.
- the wholesale of intermediate products, except agricultural, typically not for household use"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,46,46 Wholesale trade,469,46.9 Non-specialised wholesale trade,G WHOLESALE AND RETAIL TRADE 46 Wholesale trade 46.9 Non-specialised wholesale trade
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,471,47.1 Non-specialised retail sale,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.1 Non-specialised retail sale This group includes the retail sale of a variety of product lines in the same unit (non-specialised sale, for example, supermarkets, hypermarkets, department stores)."
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,472,"47.2 Retail sale of food, beverages and tobacco","G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.2 Retail sale of food, beverages and tobacco"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,473,47.3 Retail sale of automotive fuel,G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.3 Retail sale of automotive fuel
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,474,47.4 Retail sale of information and communication equipment,G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.4 Retail sale of information and communication equipment
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,475,47.5 Retail sale of other household equipment,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.5 Retail sale of other household equipment This group includes the specialised retail sale of household equipment (for example, textiles, hardware, carpets, electrical appliances, furniture)."
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,476,47.6 Retail sale of cultural and recreational goods,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.6 Retail sale of cultural and recreational goods This group includes the specialised retail sale of cultural and recreation goods (for example, books, newspapers, audio and video recordings on physical media, sports equipment, games and toys)."
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,477,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.7 Retail sale of other goods, except motor vehicles and motorcycles This group includes the specialised retail sale of various goods not elsewhere classified (for example, clothing, footwear and leather articles, pharmaceutical and medical goods, watches, souvenirs, cleaning products, toiletries, flowers, pets). This group also includes:
- retail sale of second-hand goods"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,478,"47.8 Retail sale of motor vehicles, motorcycles and related parts and accessories","G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.8 Retail sale of motor vehicles, motorcycles and related parts and accessories This group includes the retail sale of new and second-hand motor vehicles and motorcycles, as well as all kinds of parts, components, supplies, tools and accessories for motor vehicles and motorcycles, for example:
 • rubber tyres and inner tubes for tyres
 • spark plugs, batteries, lighting equipment, vehicle charging equipment and electrical parts This group also includes:
- retail sale of used parts and accessories after dismantling cars or other motor vehicles
- retail sale of parts and accessories for electric motor vehicles and motorcycles"
725090a7-9943-4dae-8079-a6999d21ddba,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,479,47.9 Intermediation service activities for retail sale,"G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.9 Intermediation service activities for retail sale This group includes intermediation service activities for specialised and non-specialised retail sale that facilitate transactions between buyers and sellers of physical goods for a fee or commission, without supplying and taking ownership of the goods that are intermediated. These intermediation activities can be carried out on digital platforms or through non-digital channels (including face-to-face, door-to-door, telephone, mail, and so on). The fee or commission can be received from either the buyers or sellers. Revenue for intermediation service activities for retail sale can include other sources of income (for example, revenues from the sale of advertising space). This group also includes:
- activities of intermediaries in the retail sale of second-hand goods
- activities of retail auctioneering houses for both new and used third-party goods, including internet retail auctions
- activities of agents for the retail sale of motor vehicles and motorcycles"
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,49,49 Land transport and transport via pipelines,491,49.1 Passenger rail transport,H TRANSPORTATION AND STORAGE 49 Land transport and transport via pipelines 49.1 Passenger rail transport
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,49,49 Land transport and transport via pipelines,492,49.2 Freight rail transport,H TRANSPORTATION AND STORAGE 49 Land transport and transport via pipelines 49.2 Freight rail transport
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,49,49 Land transport and transport via pipelines,493,49.3 Other passenger land transport,H TRANSPORTATION AND STORAGE 49 Land transport and transport via pipelines 49.3 Other passenger land transport This group includes all land-based passenger transport activities other than rail transport.
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,49,49 Land transport and transport via pipelines,494,49.4 Freight transport by road and removal services,H TRANSPORTATION AND STORAGE 49 Land transport and transport via pipelines 49.4 Freight transport by road and removal services This group includes all land-based freight transport activities other than rail transport.
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,49,49 Land transport and transport via pipelines,495,49.5 Transport via pipeline,H TRANSPORTATION AND STORAGE 49 Land transport and transport via pipelines 49.5 Transport via pipeline
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,50,50 Water transport,501,50.1 Sea and coastal passenger water transport,"H TRANSPORTATION AND STORAGE 50 Water transport 50.1 Sea and coastal passenger water transport This group also includes:
- transport of passengers on lakes, etc., when similar types of vessels are used as on sea or coastal waters"
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,50,50 Water transport,502,50.2 Sea and coastal freight water transport,"H TRANSPORTATION AND STORAGE 50 Water transport 50.2 Sea and coastal freight water transport This group also includes:
- transport of freight on lakes, etc., when similar types of vessels are used as on sea or coastal waters"
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,50,50 Water transport,503,50.3 Inland passenger water transport,H TRANSPORTATION AND STORAGE 50 Water transport 50.3 Inland passenger water transport
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,50,50 Water transport,504,50.4 Inland freight water transport,H TRANSPORTATION AND STORAGE 50 Water transport 50.4 Inland freight water transport
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,51,51 Air transport,511,51.1 Passenger air transport,H TRANSPORTATION AND STORAGE 51 Air transport 51.1 Passenger air transport
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,51,51 Air transport,512,51.2 Freight air transport and space transport,H TRANSPORTATION AND STORAGE 51 Air transport 51.2 Freight air transport and space transport
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,52,"52 Warehousing, storage and support activities for transportation",521,52.1 Warehousing and storage,"H TRANSPORTATION AND STORAGE 52 Warehousing, storage and support activities for transportation 52.1 Warehousing and storage"
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,52,"52 Warehousing, storage and support activities for transportation",522,52.2 Support activities for transportation,"H TRANSPORTATION AND STORAGE 52 Warehousing, storage and support activities for transportation 52.2 Support activities for transportation This group includes activities supporting the transport of passengers or freight, including the operation of transport facilities and parts of the transport infrastructure and activities related to handling freight before, after or between transport segments."
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,52,"52 Warehousing, storage and support activities for transportation",523,52.3 Intermediation service activities for transportation,"H TRANSPORTATION AND STORAGE 52 Warehousing, storage and support activities for transportation 52.3 Intermediation service activities for transportation This group includes the intermediation of freight and passenger transport."
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,53,53 Postal and courier activities,531,53.1 Postal activities under universal service obligation,H TRANSPORTATION AND STORAGE 53 Postal and courier activities 53.1 Postal activities under universal service obligation
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,53,53 Postal and courier activities,532,53.2 Other postal and courier activities,H TRANSPORTATION AND STORAGE 53 Postal and courier activities 53.2 Other postal and courier activities
77abfaec-a250-4765-95fa-6091e8da1bba,H,H TRANSPORTATION AND STORAGE,53,53 Postal and courier activities,533,53.3 Intermediation service activities for postal and courier activities,H TRANSPORTATION AND STORAGE 53 Postal and courier activities 53.3 Intermediation service activities for postal and courier activities
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,101,10.1 Processing and preserving of meat and production of meat products,C MANUFACTURING 10 Manufacture of food products 10.1 Processing and preserving of meat and production of meat products
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,102,"10.2 Processing and preserving of fish, crustaceans and molluscs","C MANUFACTURING 10 Manufacture of food products 10.2 Processing and preserving of fish, crustaceans and molluscs"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,103,10.3 Processing and preserving of fruit and vegetables,C MANUFACTURING 10 Manufacture of food products 10.3 Processing and preserving of fruit and vegetables
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,104,10.4 Manufacture of vegetable and animal oils and fats,C MANUFACTURING 10 Manufacture of food products 10.4 Manufacture of vegetable and animal oils and fats This group includes the manufacture of crude and refined oils and fats from vegetable or animal materials.
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,105,10.5 Manufacture of dairy products and edible ice,C MANUFACTURING 10 Manufacture of food products 10.5 Manufacture of dairy products and edible ice
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,106,"10.6 Manufacture of grain mill products, starches and starch products","C MANUFACTURING 10 Manufacture of food products 10.6 Manufacture of grain mill products, starches and starch products This group includes the milling of flour or meal from grains or vegetables, the cleaning, polishing and milling of rice, as well as the micronisation and thermal processing of flour and the manufacture of flour mixes or doughs from these products. Also included in this group are the wet milling of corn and vegetables and the manufacture of starch and starch products. This group also includes the manufacture of gluten-free mill products."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,107,10.7 Manufacture of bakery and farinaceous products,"C MANUFACTURING 10 Manufacture of food products 10.7 Manufacture of bakery and farinaceous products This group includes the production of bakery products, macaroni, noodles and similar products. This group also includes:
- manufacture of gluten-free bakery and farinaceous products"
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,108,10.8 Manufacture of other food products,"C MANUFACTURING 10 Manufacture of food products 10.8 Manufacture of other food products This group includes the production of sugar and confectionery, prepared meals and dishes, coffee, tea and spices."
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,10,10 Manufacture of food products,109,10.9 Manufacture of prepared animal feeds,C MANUFACTURING 10 Manufacture of food products 10.9 Manufacture of prepared animal feeds
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,11,11 Manufacture of beverages,110,11.0 Manufacture of beverages,C MANUFACTURING 11 Manufacture of beverages 11.0 Manufacture of beverages
79fed799-ab3a-43d9-bd91-414c2c3b2f57,C,C MANUFACTURING,12,12 Manufacture of tobacco products,120,12.0 Manufacture of tobacco products,C MANUFACTURING 12 Manufacture of tobacco products 12.0 Manufacture of tobacco products
